t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
65.226,1.2446,-2.24333,1.04214,-53.2037,-96.0243,23.323
65.231,1.4275,-1.8445,1.15783,-62.24,-93.5755,13.9005
65.236,1.38398,-1.70861,1.20166,-72.1859,-88.6454,4.4934
65.241,1.31127,-1.73387,1.16587,-82.26,-83.6563,-4.04902
65.246,1.35888,-1.80538,1.24272,-92.5874,-80.7654,-10.0004
65.251,1.34982,-2.06491,1.56098,-102.261,-79.4571,-14.3255
65.256,1.49699,-2.33954,1.95653,-110.582,-79.8569,-19.1224
65.261,1.72548,-2.58644,2.13909,-117.568,-81.6882,-23.792
65.265,2.00672,-2.7124,2.31314,-124.024,-83.263,-29.2358
65.27,2.13623,-2.80088,2.38943,-130.691,-83.6401,-36.0294
65.275,2.18566,-2.9294,2.49511,-137.874,-84.2732,-42.6881
65.28,2.2481,-3.1863,2.66047,-144.213,-86.3359,-48.5255
65.285,2.17858,-3.49309,2.90026,-149.754,-89.5301,-52.7974
65.29,1.96453,-3.6872,3.29323,-154.572,-93.5948,-56.92
65.295,1.78625,-3.80455,3.68052,-159.966,-98.0285,-61.5729
65.299,1.68586,-3.92183,4.02562,-165.386,-102.992,-65.2543
65.304,1.62407,-3.99802,4.2235,-169.828,-110.043,-67.4765
65.309,1.49203,-4.21201,4.34593,-173.811,-117.449,-68.8573
65.314,1.50915,-4.39489,4.48702,-177.74,-124.445,-70.7488
65.319,1.57364,-4.63968,4.62685,-181.257,-132.636,-72.2006
65.324,1.83859,-4.92688,4.68365,-183.588,-141.851,-73.1268
65.329,1.96747,-5.05734,4.66903,-186.921,-148.504,-75.4831
65.334,2.11108,-5.31963,4.78356,-190.846,-156.405,-77.0368
65.339,2.35898,-5.63889,4.91812,-193.48,-164.986,-77.8356
65.343,2.59876,-5.91195,5.04428,-195.935,-172.431,-78.6078
65.348,2.74154,-6.10512,5.15467,-199.301,-178.327,-79.4864
65.353,2.86074,-6.26208,5.34771,-202.804,-183.915,-80.0013
65.358,2.85915,-6.54032,5.64602,-205.146,-191.365,-80.1834
65.363,2.86887,-6.9142,5.82538,-207.567,-199.002,-80.1745
65.368,2.96552,-7.28464,5.95585,-209.995,-205.884,-79.9681
65.373,3.07124,-7.54898,6.03854,-211.945,-211.986,-79.9029
65.377,3.15253,-8.00704,6.12805,-213.589,-216.906,-79.7915
65.382,3.23937,-8.34919,6.30079,-215.373,-220.611,-79.6533
65.388,3.34881,-8.69152,6.54894,-217.002,-224.442,-79.1049
65.393,3.54363,-9.0979,6.76371,-217.959,-228.671,-77.8435
65.397,3.73912,-9.3997,6.8565,-218.35,-232.384,-76.6927
65.402,3.93794,-9.77241,6.88356,-219.433,-233.736,-76.0807
65.408,3.98616,-10.3026,7.06741,-221.601,-232.811,-76.1036
65.412,4.04346,-10.8054,7.336,-224.642,-231.014,-76.4354
65.417,4.18493,-11.3426,7.57064,-227.438,-229.935,-76.3549
65.423,4.25484,-11.9466,7.75361,-229.775,-228.781,-75.2633
65.428,4.21755,-12.4619,8.0526,-232.315,-227.731,-73.4023
65.432,3.96117,-12.9182,8.35565,-234.903,-227.165,-70.7095
65.437,3.36857,-13.4439,8.79002,-236.901,-226.127,-67.2416
65.443,2.5693,-13.9021,9.43567,-239.153,-223.615,-63.989
65.448,1.66237,-14.0934,10.2522,-241.917,-218.338,-61.8364
65.452,0.59589,-14.3176,11.0177,-246.186,-210.346,-60.3155
65.458,-0.505142,-14.7134,11.7324,-251.307,-200.523,-59.9073
65.463,-1.7125,-14.9722,12.8125,-255.522,-189.606,-60.8307
65.467,-2.82109,-15.0567,14.0838,-259.37,-176.698,-63.8941
65.472,-3.93749,-14.863,15.4504,-263.423,-162.039,-69.0291
65.478,-5.04386,-14.4028,16.7238,-266.565,-148.501,-74.6337
65.483,-5.721,-13.5491,17.5843,-266.974,-139.144,-77.7989
65.487,-5.85029,-12.5448,17.9564,-263.993,-134.672,-77.5913
65.493,-5.31314,-11.7799,18.1941,-259.254,-131.888,-75.8449
65.498,-4.55378,-11.2995,18.332,-253.459,-128.534,-73.3429
65.502,-3.7875,-11.0361,18.3595,-245.729,-124.674,-69.4035
65.507,-3.07959,-10.8693,18.2313,-235.931,-120.49,-64.6402
65.513,-2.6219,-10.7234,18.1487,-224.551,-116.091,-61.4793
65.518,-2.46871,-10.3006,18.515,-211.289,-113.094,-59.4956
65.522,-2.81584,-9.70219,18.8479,-195.668,-110.935,-55.7388
65.527,-3.56568,-9.18111,18.9078,-178.52,-107.35,-50.9428
65.533,-4.72386,-8.71951,18.9373,-160.845,-101.414,-46.0435
65.537,-6.18596,-8.29709,18.9713,-143.49,-93.3083,-41.0114
65.542,-7.45735,-7.95428,18.9074,-127.177,-82.7937,-36.4443
65.548,-8.57158,-7.45422,18.9506,-111.592,-69.8732,-32.6613
65.553,-9.57633,-6.81311,19.3514,-95.2927,-57.948,-27.8388
65.557,-10.2446,-6.14959,19.7387,-77.8474,-49.8171,-19.7314
65.562,-10.3149,-5.52501,19.8171,-58.0562,-44.4661,-9.13535
65.568,-9.94847,-5.00996,19.5588,-38.1613,-39.0236,1.34063
65.573,-9.25075,-4.6998,19.0001,-19.3282,-32.288,10.4552
65.577,-8.16728,-5.72909,18.4037,-2.25775,-23.2807,19.154
65.582,-7.97882,-9.59086,18.2687,11.9348,-10.4332,35.0498
65.587,-6.27013,-7.3782,17.216,28.6254,2.68781,39.9096
65.592,-4.89392,-5.79383,16.5038,43.2252,22.4174,37.099
65.597,-4.79347,-5.61922,16.1464,57.3613,48.5114,36.1224
65.602,-4.70602,-5.76437,13.7399,66.6438,68.0165,31.896
65.607,-2.78307,-8.14768,7.40922,66.1046,75.8178,29.7005
65.612,2.33076,-12.8489,-0.909547,52.5166,71.5598,27.7795
65.617,8.35554,-16.4534,-7.02711,30.9591,53.3992,23.5051
65.621,13.3014,-16.8178,-9.24351,16.0051,26.0648,23.3587
65.626,16.3625,-14.0087,-8.93887,14.3884,8.11523,24.1315
65.631,15.4365,-9.48534,-6.43496,22.809,12.4354,20.6408
65.636,10.7325,-5.61694,-0.978959,28.9432,35.5172,10.7362
65.641,6.53789,-4.63119,4.132,29.4786,59.5435,0.0616113
65.646,5.39032,-6.53286,6.41742,30.2284,76.6865,-5.45572
65.651,6.28958,-9.56317,7.68495,32.0724,85.8461,-6.14049
65.656,7.69332,-12.0268,8.85293,34.7738,89.3251,-3.61054
65.66,7.03532,-12.3274,10.3589,40.3361,87.6988,5.76191
65.665,5.04114,-11.4746,10.5137,46.0493,81.2257,21.3201
65.67,2.13182,-10.7572,9.14626,45.6937,76.828,34.3287
65.675,0.353586,-10.5165,8.59352,41.9158,76.4176,41.3622
65.68,0.183822,-10.793,8.368,39.022,77.06,43.4141
65.685,0.45118,-10.5109,7.57185,35.6084,79.4219,41.0193
65.69,0.464312,-9.84031,6.32307,32.5376,81.9332,37.2348
65.694,0.180339,-9.47789,4.83878,30.0738,81.0665,35.6871
65.699,-0.162379,-9.48657,3.39395,27.2341,81.7591,35.2489
65.704,-0.363714,-9.58637,2.45006,24.4254,85.407,34.8514
65.709,-0.784248,-9.65355,1.8894,21.4498,90.4879,33.4141
65.714,-1.39702,-10.1318,1.5317,18.4991,95.1627,30.1379
65.719,-1.62558,-10.2265,1.57624,16.6967,99.3022,24.6859
65.724,-1.75651,-9.94237,2.04442,17.2639,98.744,20.1287
65.729,-2.10389,-9.54265,2.16995,19.0204,92.8551,17.5707
65.734,-1.36755,-9.56394,1.32436,20.5774,83.1847,16.9593
65.738,-1.18183,-9.06491,0.530114,21.3843,75.4387,15.8602
65.743,-2.8193,-8.55053,2.41096,21.5838,67.8225,13.8694
65.748,-2.80141,-9.08367,3.66449,29.245,53.1415,18.632
65.753,-2.1773,-9.35546,3.50774,33.4256,41.5034,23.9726
65.758,-0.92529,-9.28578,2.97495,35.5174,31.047,27.29
65.763,0.265408,-9.22353,2.46872,36.5956,23.9328,28.9847
65.768,0.8765,-8.94902,2.36321,35.8572,22.3553,28.853
65.772,0.796983,-8.9695,2.86815,34.6771,22.725,28.2693
65.777,0.840919,-9.37114,3.77913,36.5465,19.1635,30.1546
65.783,0.979014,-9.35927,4.44806,39.2136,13.0571,33.2446
65.787,1.00655,-8.98644,4.58744,39.4824,7.84011,36.5516
65.792,1.4956,-8.88259,4.09569,38.7464,5.34288,40.128
65.798,1.85225,-8.8348,3.63677,37.3052,6.89054,41.8901
65.803,1.65712,-8.76438,3.5655,35.0327,10.3955,41.7543
65.807,1.13745,-8.79146,3.59979,33.4671,13.1014,41.3425
65.812,0.770777,-8.96311,3.60033,32.3598,15.0474,41.214
65.818,0.483103,-9.02399,3.47825,31.6091,16.2409,40.8836
65.823,0.238361,-9.0344,3.43657,31.1001,16.6902,40.5061
65.827,-0.0854731,-9.07272,3.44893,30.7828,16.9165,39.9698
65.833,-0.325663,-9.13147,3.53023,30.4124,15.7462,39.0076
65.838,-0.549488,-9.10533,3.39076,30.1322,13.102,37.9952
65.842,-0.659347,-9.11362,3.05816,30.0188,10.2835,37.4287
65.847,-0.625495,-9.13744,2.66511,29.6785,8.41219,36.5488
65.853,-0.684425,-9.17059,2.58896,29.7618,7.86503,35.0256
65.858,-0.784149,-9.2821,2.85868,30.3033,7.18729,33.4888
65.862,-0.776824,-9.33915,3.20146,31.5638,4.45391,32.3751
65.868,-0.662713,-9.32691,3.33862,32.6272,0.027846,31.8511
65.873,-0.430945,-9.2536,3.26354,32.912,-4.03665,32.2945
65.877,-0.155557,-9.14812,3.10212,32.8435,-7.04676,32.6138
65.882,0.0133428,-9.05095,3.02252,32.9737,-9.31861,33.3562
65.888,0.232409,-9.06856,2.9842,33.5403,-10.7412,34.067
65.893,0.533033,-9.14275,2.94896,34.1543,-11.5257,34.9007
65.897,0.790374,-9.15887,2.76709,34.1954,-10.8114,35.4486
65.902,0.899928,-9.12236,2.68991,34.0791,-8.81163,35.5971
65.908,0.734254,-9.06467,2.7659,34.6128,-6.53617,35.2761
65.912,0.652468,-9.10251,2.93183,35.2631,-4.01504,35.1496
65.917,0.678364,-9.231,2.95387,36.1902,-2.28236,35.2212
65.923,0.687116,-9.33276,2.89378,37.0618,-0.786683,34.8783
65.928,0.500324,-9.29283,2.79437,37.2044,0.87198,34.1534
65.932,0.300431,-9.17099,2.92854,37.5284,1.92969,33.8107
65.937,0.196603,-9.12922,3.07025,38.1647,2.15485,33.9114
65.943,-0.00256975,-9.14453,2.99845,38.5602,2.34047,33.4016
65.948,-0.163135,-9.09993,3.07136,39.1103,2.92822,32.866
65.952,-0.241555,-9.02852,3.20398,39.8304,3.64369,32.4503
65.958,-0.304721,-9.01224,3.30543,39.7207,4.05266,31.6737
65.963,-0.347262,-8.99107,3.32373,39.5152,4.59846,31.0115
65.967,-0.365703,-8.91059,3.39093,39.2107,4.97912,30.7896
65.972,-0.342338,-8.86898,3.49877,38.8174,4.89253,30.6941
65.977,-0.348879,-8.80072,3.50364,38.4657,4.68568,30.419
65.982,-0.324094,-8.83838,3.51833,38.2081,4.97378,30.4775
65.987,-0.181853,-8.92951,3.40394,37.9158,5.40733,30.4305
65.992,-0.0290834,-9.03521,3.18288,37.6893,6.45592,30.2568
65.997,0.0927222,-9.14353,3.01827,36.945,7.57336,29.5017
66.002,-0.00241544,-9.04321,3.10488,36.506,9.09178,28.8809
66.007,-0.138733,-8.89135,3.35094,36.6836,10.6556,28.3314
66.012,-0.17033,-8.88782,3.49918,36.6198,12.3344,28.126
66.016,-0.104901,-9.00434,3.49145,35.8537,13.8025,27.6498
66.021,-0.207148,-8.96457,3.55508,34.9359,15.7491,26.5066
66.026,-0.536131,-8.72803,3.74042,34.0698,17.5292,25.9642
66.031,-0.684709,-8.63159,3.95563,33.3353,17.9204,26.2164
66.036,-0.769122,-8.54457,4.29462,32.5837,17.0231,26.4976
66.041,-0.880809,-8.45822,4.51701,31.7239,16.159,26.6485
66.046,-0.807666,-8.47621,4.61768,30.4867,15.0353,26.9894
66.05,-0.689656,-8.60241,4.6042,29.169,13.7232,27.5206
66.055,-0.634806,-8.48149,4.49524,27.782,13.3823,27.6138
66.06,-0.677048,-8.25642,4.52034,26.1174,13.7284,27.3691
66.065,-0.628691,-8.23149,4.40578,24.8087,14.1061,27.5802
66.07,-0.485149,-8.27886,4.30147,23.3409,14.8355,27.2697
66.075,-0.526569,-8.41275,4.06398,21.8029,16.3839,26.3115
66.08,-0.774487,-8.5941,3.94551,20.6346,17.3851,25.5358
66.085,-0.854457,-8.68768,3.93425,19.8837,17.8987,25.4327
66.09,-1.17088,-8.56035,4.02305,19.6836,17.8427,25.5274
66.094,-1.26182,-8.54274,4.03574,19.4607,16.0464,26.5126
66.099,-1.15799,-8.58578,4.10007,19.0575,15.054,27.3949
66.104,-0.966998,-8.65904,4.10227,18.5773,14.8552,27.9145
66.109,-0.897206,-8.60482,4.06262,18.2668,15.3627,28.1872
66.114,-0.667452,-8.63319,3.86463,17.8534,16.6111,28.5625
66.119,-0.602824,-8.49913,3.67913,18.3719,17.9023,28.6895
66.124,-0.444591,-8.58352,3.65187,19.2518,19.0475,28.7079
66.129,-0.471962,-8.96431,4.06662,21.1581,20.2025,29.2484
66.133,-0.829055,-8.91423,4.23679,24.1974,20.4003,30.3193
66.138,-0.689491,-9.05545,4.06251,26.4904,19.7285,32.1314
66.143,-0.534144,-9.37666,3.78445,28.1722,19.7188,34.1051
66.148,-0.749729,-9.37682,3.68078,29.6163,20.2276,36.2366
66.153,-0.884979,-9.31326,3.52215,31.2755,21.0457,37.9827
66.158,-1.08341,-9.44417,3.74777,33.0768,21.533,39.7552
66.163,-0.908537,-9.38233,4.05797,36.1194,22.3395,41.6642
66.167,-0.734498,-9.0245,4.1616,38.8263,23.0887,42.1227
66.173,-0.859882,-9.4097,4.26182,41.0038,24.2622,43.1287
66.178,-0.863521,-9.51732,4.20603,43.6174,25.6048,44.3302
66.182,-0.83811,-9.28614,4.10922,45.8486,26.7109,45.3315
66.187,-0.778373,-9.64523,4.0265,47.5377,28.0867,46.5659
66.193,-0.753252,-9.65375,4.4386,50.8185,29.7349,47.8628
66.198,-0.777689,-9.55241,4.51162,53.3109,30.2762,48.8465
66.202,-0.624806,-9.92373,4.73878,55.6508,30.7704,50.345
66.208,-0.549947,-10.0973,4.97336,58.7774,31.4379,52.0347
66.213,-0.487509,-10.1579,5.25149,61.102,32.2573,53.4572
66.217,-0.51332,-10.2203,5.53969,63.1715,32.8852,54.6996
66.222,-0.607164,-10.4259,5.79403,65.2408,33.4624,55.8724
66.228,-0.756764,-10.4443,6.02566,67.618,33.3317,57.2379
66.233,-0.721434,-10.674,6.11278,69.3784,32.526,58.8292
66.237,-0.715313,-10.9753,6.26874,71.4095,31.6373,60.7465
66.243,-0.806306,-10.995,6.37968,73.8578,29.9544,62.172
66.248,-0.857957,-11.1132,6.54945,76.0538,27.9071,64.3432
66.252,-0.87421,-11.173,6.59711,78.1814,26.4043,66.6525
66.257,-0.870931,-11.1291,6.56519,80.3969,24.5367,68.8532
66.263,-0.690643,-11.289,6.56761,82.3411,22.9065,71.6826
66.268,-0.268042,-11.5919,6.4761,83.8387,22.6677,74.0365
66.272,-0.298862,-11.8124,6.48141,85.5274,23.8918,75.0617
66.277,-0.388715,-12.0177,6.65178,89.074,23.3865,76.1606
66.283,-0.239951,-12.1422,6.90486,92.2413,22.4216,77.9158
66.287,-0.0360992,-12.4411,6.86577,94.1999,21.6234,80.0875
66.292,0.102365,-12.6437,6.74861,96.8158,20.5475,81.8714
66.298,0.203758,-12.5208,6.83473,99.8256,18.9293,84.0483
66.303,0.382731,-12.6403,7.17616,102.717,16.5394,87.212
66.307,0.780848,-12.7574,7.50658,105.987,13.8304,90.5524
66.312,1.13929,-12.9879,7.76041,109.611,10.8491,93.9299
66.318,1.6188,-13.542,8.00176,113.446,7.87462,97.2473
66.323,2.05938,-14.3157,8.26881,118.179,4.71302,100.857
66.327,2.29741,-14.8643,8.33971,123.34,-0.0196434,104.914
66.333,2.66733,-15.4231,8.13703,128.062,-6.95975,110.201
66.338,3.30305,-16.1033,7.80382,132.966,-14.8736,117.261
66.342,4.21482,-16.3905,7.48961,138.434,-22.3205,124.887
66.347,5.10298,-16.4651,7.28491,143.736,-28.8113,131.979
66.353,5.72231,-16.4478,7.41218,149.366,-34.5709,138.699
66.358,5.99527,-16.2563,7.61108,154.538,-38.8411,144.979
66.362,6.20163,-15.9922,7.74923,158.89,-42.3056,150.944
66.368,6.37644,-15.4352,7.62032,162.142,-44.1244,157.212
66.372,6.06959,-14.8664,6.77733,161.918,-41.4441,162.254
66.377,5.55754,-14.5364,5.57284,160.226,-35.567,165.727
66.382,4.50533,-14.5376,4.35569,158.134,-25.1401,168.405
66.387,3.11459,-15.0003,3.88519,156.051,-9.14884,168.375
66.392,1.92478,-15.6781,3.75841,153.704,11.2548,165.516
66.397,1.19641,-15.7204,4.17294,150.105,32.1351,159.703
66.402,0.684451,-15.0159,4.83127,144.839,50.761,152.813
66.407,0.127246,-13.6754,5.44236,137.887,64.5365,146.145
66.411,-0.455946,-12.1423,5.67099,129.884,72.3297,140.998
66.416,-0.697603,-10.8269,5.46189,121.836,75.1272,137.131
66.421,-0.856856,-9.31292,5.21707,113.783,75.7536,132.602
66.426,-0.890742,-8.01305,4.93469,105.022,73.5735,128.46
66.431,-0.795493,-7.1496,4.85567,98.1033,66.8107,123.852
66.436,-0.753135,-6.78467,4.90445,93.7565,57.4948,118.686
66.441,-0.599833,-6.8976,4.85609,91.324,44.9164,112.415
66.445,-0.121762,-7.18319,4.40437,90.0673,28.5382,106.658
66.45,0.739592,-7.29129,3.74689,89.3197,9.8063,104.795
66.455,1.02947,-7.27621,3.11528,86.7561,-5.15402,108.202
66.46,0.911732,-6.91428,2.61434,81.7636,-12.2465,111.398
66.465,0.65227,-5.64742,2.33592,75.8779,-16.7452,109.995
66.47,-0.335384,-3.94378,2.51762,67.1476,-18.0105,106.575
66.475,-1.50014,-2.57279,2.57322,54.9766,-17.5268,99.712
66.48,-1.77779,-2.3953,2.26128,41.2965,-15.1401,91.0999
66.485,-2.23933,-3.42573,1.96488,31.1319,-9.37349,85.4599
66.489,-2.91833,-4.59525,2.10522,26.7718,1.28193,81.0469
66.494,-2.89729,-3.11653,3.00714,24.8417,-7.79432,65.9906
66.499,-3.95769,-0.227221,3.10255,14.1643,-38.0862,46.9068
66.504,-6.04799,2.01661,2.94664,-4.58397,-63.1638,38.3097
66.509,-6.63248,2.28049,3.61129,-23.4038,-76.428,36.4959
66.514,-4.63535,0.266487,3.44999,-38.9181,-88.1274,32.6792
66.519,-1.85621,-2.13283,2.70725,-51.4255,-97.6346,24.7519
66.523,0.508456,-3.31283,2.33653,-60.4611,-101.975,13.4857
66.528,1.83488,-3.12779,2.06293,-64.3771,-104.672,0.0451162
66.533,2.22267,-2.21091,2.01928,-68.1662,-104.243,-12.3048
66.538,2.08254,-1.45617,2.23364,-74.8289,-102.211,-22.6609
66.543,1.72197,-1.088,2.41144,-83.294,-101.003,-29.9581
66.548,1.52394,-1.08866,2.51736,-92.0724,-101.069,-34.462
66.553,1.6352,-1.33458,2.52386,-100.119,-102.73,-37.0643
66.558,2.01349,-1.67015,2.39347,-107.149,-105.644,-39.4002
66.562,2.29789,-2.11403,2.05329,-113.806,-107.851,-43.6375
66.568,2.29191,-2.30955,1.86042,-120.861,-109.701,-50.4274
66.573,2.37244,-2.38623,1.82788,-128.373,-113.409,-56.4522
66.577,2.47145,-2.63422,1.78569,-134.144,-119.208,-60.1115
66.583,2.74844,-2.97526,1.75596,-138.481,-123.602,-64.3171
66.588,3.16926,-3.19304,1.73243,-143.012,-123.928,-71.9561
66.592,3.21512,-3.19163,1.80239,-148.496,-122.162,-80.8437
66.597,3.03438,-3.22446,2.13251,-153.475,-122.454,-87.7587
66.603,2.82689,-3.43346,2.50276,-156.246,-126.527,-91.2974
66.608,2.54935,-3.94601,2.93466,-157.352,-132.629,-92.6754
66.612,2.27693,-4.34354,3.20765,-158.12,-139.938,-93.4993
66.618,2.03231,-4.38344,3.21667,-160.438,-149.034,-96.8061
66.623,1.94111,-4.45775,2.98637,-164.712,-158.133,-101.062
66.627,1.7881,-4.68568,2.8804,-169.068,-164.648,-105.221
66.632,1.60946,-4.96423,3.0206,-172.413,-170.044,-108.276
66.638,1.33798,-5.30821,3.28401,-175.298,-175.589,-109.465
66.643,0.874158,-5.70809,3.45066,-178.596,-180.414,-109.842
66.647,0.41456,-6.15739,3.4397,-182.79,-185.478,-109.935
66.652,0.19827,-6.68802,3.33613,-186.931,-191.188,-109.666
66.658,0.205802,-7.11669,3.21623,-191.221,-195.912,-109.366
66.662,0.218566,-7.36232,3.14757,-196.259,-200.653,-109.476
66.667,0.238223,-7.74061,3.31752,-202.176,-206.387,-109.396
66.673,0.355203,-8.13909,3.58548,-207.504,-213.792,-108.744
66.678,0.529244,-8.52882,3.82174,-211.949,-222.217,-107.142
66.682,0.712423,-8.97798,4.20575,-216.029,-230.86,-104.584
66.687,0.889631,-9.57451,4.5796,-219.413,-240.525,-100.806
66.693,1.10664,-10.1808,4.9269,-221.527,-250.571,-96.0636
66.698,1.20666,-10.5754,5.38043,-223.664,-258.952,-90.8214
66.702,1.26013,-10.7314,5.92887,-227.491,-265.273,-84.51
66.708,1.0652,-10.9761,6.27059,-233.148,-269.78,-76.7874
66.713,0.784423,-11.4447,6.40686,-239.968,-272.851,-68.0771
66.717,0.575446,-12.23,6.73929,-246.902,-273.872,-59.8932
66.722,0.35722,-12.9661,7.38352,-254.159,-273.59,-53.5089
66.728,-0.0812727,-13.5122,8.19621,-261.348,-273.07,-47.3506
66.733,-0.804753,-14.1438,9.0847,-267.671,-272.765,-40.0804
66.737,-1.64755,-14.717,9.88521,-272.447,-271.265,-33.7901
66.743,-2.81381,-15.1139,10.9274,-276.649,-267.437,-28.9254
66.748,-3.80345,-15.3192,11.9929,-280.471,-264.356,-24.0534
66.752,-4.30801,-15.4463,12.7653,-283.716,-262.372,-19.081
66.757,-4.47096,-15.5105,13.5032,-285.446,-260.003,-14.9269
66.763,-4.44412,-15.5719,14.0081,-285.536,-257.031,-11.7508
66.767,-4.04237,-15.7324,14.2528,-284.056,-253.438,-8.97926
66.772,-3.42864,-15.7466,14.6458,-280.588,-249.488,-6.79447
66.777,-2.82499,-15.5399,15.3053,-274.736,-244.233,-3.91306
66.782,-1.98755,-14.7856,16.1524,-266.311,-238.979,-0.0812265
66.787,-1.36036,-13.7592,17.037,-256.609,-234.285,3.40462
66.792,-1.01207,-12.6815,18.3502,-244.283,-231.102,6.27155
66.797,-0.732459,-11.367,19.6549,-228.15,-230.808,9.3006
66.801,-0.46581,-10.2289,20.347,-210.083,-231.25,11.7353
66.806,-0.692645,-9.62756,20.1456,-191.88,-228.799,13.1367
66.811,-1.39853,-9.39144,19.3742,-174.297,-221.253,13.7207
66.816,-2.54649,-9.70941,18.425,-158.118,-206.236,14.0582
66.821,-4.18852,-10.1717,17.9301,-143.622,-184.519,14.1261
66.826,-6.1975,-10.3496,18.2474,-129.867,-162.185,15.0806
66.831,-7.83888,-9.57054,19.0235,-115.325,-143.605,17.7991
66.836,-8.95007,-7.96439,20.0007,-98.792,-129.878,22.4867
66.84,-9.6863,-6.16755,20.9843,-79.4749,-120.551,30.1437
66.845,-9.31226,-4.78321,21.6813,-56.8775,-114.286,40.7583
66.85,-7.5863,-3.82142,21.5159,-32.144,-107.817,50.7364
66.855,-6.61389,-3.33835,20.3157,-10.3946,-94.9645,57.1576
66.86,-6.04822,-3.39182,19.5318,8.41033,-76.2552,59.2845
66.865,-5.48838,-10.3704,19.8963,24.6998,-56.2008,67.2719
66.87,-3.16832,-11.7115,18.4539,44.9511,-33.289,82.1291
66.875,1.56194,-5.14055,15.9575,65.9053,-11.3704,69.9697
66.88,4.29648,-4.6337,12.3806,78.0717,27.3526,54.1238
66.884,3.44792,-6.79104,4.59089,71.3425,59.4745,41.6531
66.889,4.10363,-10.434,-3.00921,42.0358,55.0665,30.6239
66.894,10.2095,-15.3575,-6.21032,22.0826,33.4389,30.994
66.899,17.4389,-16.3071,-7.10267,25.6398,15.7084,37.9874
66.904,21.3464,-13.0965,-8.21059,35.5171,19.0755,36.3029
66.909,22.5129,-9.20154,-8.3353,34.2839,41.5674,18.589
66.914,19.9703,-6.65745,-4.95274,23.2617,69.4746,-6.53809
66.918,14.3242,-5.35161,1.03666,18.078,93.623,-24.2656
66.923,9.47828,-6.11344,6.11325,20.9875,113.067,-30.0753
66.928,6.98036,-8.50266,8.68694,25.0085,123.978,-30.1211
66.933,5.97256,-11.2863,8.89556,27.923,122.889,-23.9011
66.938,6.20578,-13.4887,8.20839,32.1345,110.875,-11.994
66.943,6.08661,-13.5515,9.1168,39.5926,96.2995,3.25325
66.948,4.62081,-12.136,10.3803,47.4384,88.3166,18.8858
66.953,1.90135,-10.8837,10.3776,50.7453,88.3371,29.5783
66.958,-0.0533529,-10.3383,9.72147,48.5685,88.4409,33.2985
66.963,-0.500888,-10.6775,8.95241,44.9803,81.4632,35.8727
66.967,-0.441956,-10.9002,7.14656,42.5325,73.0257,39.1291
66.972,-0.750158,-10.8951,4.71208,40.4811,68.1236,40.6701
66.978,-1.06099,-10.5929,2.47214,37.4087,68.3756,39.9127
66.983,-1.87355,-10.2877,1.29102,34.4514,75.3213,37.3346
66.987,-3.22331,-10.3023,0.967959,31.8447,86.0978,33.04
66.993,-3.70235,-10.1035,1.53296,30.8436,95.376,26.5735
66.998,-3.60332,-9.825,2.66561,32.4121,94.943,20.588
67.002,-3.74519,-9.29241,2.80687,35.2817,85.3652,17.0239
67.007,-3.30951,-9.25921,2.59265,36.868,69.1427,16.2631
67.013,-2.29519,-9.10319,2.2074,38.4988,51.0458,18.3033
67.018,-1.33019,-8.60245,1.85669,41.1506,38.2563,21.8192
67.022,-0.934876,-8.71055,2.64938,42.2031,30.7827,22.8149
67.027,-0.781753,-9.18313,3.90026,42.1887,24.9318,23.2232
67.033,-0.409587,-9.57636,3.96664,41.2318,18.5588,24.2812
67.037,-0.159455,-9.56492,3.4927,40.1695,17.4889,25.0623
67.042,0.0843725,-9.6495,3.57825,39.6866,19.0284,25.2265
67.048,0.27967,-9.66274,3.57871,38.3869,19.5304,24.5471
67.053,0.192856,-9.4941,3.59055,37.8427,18.1357,24.8153
67.057,0.209735,-9.31766,3.49585,37.2165,15.0404,25.5187
67.062,0.118616,-9.20906,3.50945,36.9993,11.1278,26.7605
67.068,0.2195,-9.05884,3.50881,37.1067,7.74496,28.0964
67.073,0.355725,-8.98094,3.3303,36.036,6.39613,28.8134
67.077,0.30001,-9.00092,2.91388,34.383,7.32311,28.3069
67.083,-0.0021242,-8.98099,2.77504,32.7216,9.22987,27.1424
67.088,-0.168702,-9.09174,2.82684,31.5528,9.5003,26.5239
67.092,-0.230938,-9.2716,2.82374,31.3361,8.25728,26.7874
67.097,-0.298446,-9.294,2.80679,31.1182,6.13127,26.9986
67.103,-0.394198,-9.17704,2.58411,30.8081,3.86547,27.3651
67.108,-0.27882,-9.1185,2.31929,30.6078,3.12948,27.687
67.112,-0.112423,-9.06889,2.33283,30.3104,2.95675,27.5468
67.118,-0.0535069,-8.9422,2.56291,30.4065,2.87067,27.5023
67.123,0.000426921,-8.9014,2.78422,30.3419,2.50922,27.9783
67.127,0.044721,-8.9168,2.64034,29.896,2.06353,28.4638
67.132,-0.0696728,-9.03017,2.45523,29.4656,2.65274,28.571
67.138,-0.0865537,-9.15197,2.32608,29.3623,3.92158,28.2368
67.143,-0.0519626,-9.24201,2.20714,29.115,5.21694,27.4572
67.147,-0.0958407,-9.24327,2.09522,29.1257,6.27496,26.6889
67.152,0.0527694,-9.38511,1.90879,29.21,7.49608,26.0152
